Id,SalePrice
1600,168717.24963413895
1601,69848.74409113193
1602,112685.87870897572
1603,65894.10688387256
1604,270973.3979817511
1605,238676.1187728937
1606,149737.77574204234
1607,169864.43908424198
1608,206875.12088536567
1609,196672.9757022217
1610,158823.0619697711
1611,138337.70218663232
1612,172375.9915257076
1613,162260.85879414444
1614,126499.74056909962
1615,77280.38998114847
1616,50706.4198373735
1617,94268.64876329177
1618,122131.38480932834
1619,138597.13565533856
1620,156439.83187188918
1621,136145.73953405407
1622,144607.45255617326
1623,299500.5292115502
1624,207099.49531473138
1625,127264.84890214313
1626,171088.65914555127
1627,190045.41246560687
1628,285920.22312040656
1629,181150.70027952638
1630,410601.2520741339
1631,226887.20374941445
1632,255238.70249954183
1633,169129.41768217867
1634,185787.36782529345
1635,178949.20634418863
1636,152883.15529887137
1637,187862.09004147482
1638,200657.7357803132
1639,183157.72953407103
1640,243223.33032933812
1641,172707.49543240538
1642,230798.14791033254
1643,209333.97757521237
1644,225292.85728356123
1645,195135.82615128745
1646,163214.83622982458
1647,147756.63368462332
1648,128204.86537867824
1649,140783.6855760696
1650,122404.3090844057
1651,122785.77937351627
1652,91929.84117337553
1653,96485.48292165743
1654,144799.82573075008
1655,124580.60749102883
1656,146022.86190857063
1657,151545.75300870583
1658,143643.0819697442
1659,121793.03262493221
1660,156546.74790967334
1661,427544.0288059952
1662,450945.7850686335
1663,387519.62288136187
1664,403285.1287528674
1665,321526.3254016329
1666,289438.6092194164
1667,387907.95836992346
1668,342106.879622046
1669,303654.81971668766
1670,366434.544320703
1671,249624.2203418408
1672,457926.6257994069
1673,290980.3908904132
1674,241835.7297283995
1675,184474.4643383208
1676,199215.607440302
1677,230691.86352497802
1678,478107.2265280897
1679,391548.7738350255
1680,340744.12021364545
1681,247857.37748709004
1682,288254.4847957672
1683,171885.52792907244
1684,164610.91372965628
1685,170151.08362046248
1686,168757.52337861728
1687,169610.02736332227
1688,182756.27571467828
1689,190530.10480656882
1690,182893.79160947519
1691,179326.3659032708
1692,274082.2212764747
1693,166622.81006822013
1694,184379.47001401836
1695,166915.1678036889
1696,272441.0432300853
1697,176120.4101143101
1698,374722.15311902756
1699,352065.61553186295
1700,244552.30783244674
1701,255078.15547388387
1702,252322.96067081296
1703,246984.27535776712
1704,282623.38368257455
1705,224441.09723971374
1706,452516.51510946004
1707,224776.69021987024
1708,210504.64785420254
1709,315523.6290937032
1710,217361.46958150412
1711,254110.95826710333
1712,231132.43087404306
1713,263870.72436089837
1714,217435.2768127909
1715,215227.1877635844
1716,180975.3500756998
1717,170732.17573771972
1718,128375.95994768683
1719,185121.08342868809
1720,248321.09450598634
1721,165354.21885840318
1722,124805.79753798562
1723,150381.7313618917
1724,215742.74391523458
1725,249689.09250287083
1726,188091.11324281868
1727,152750.0523151664
1728,158088.9396015411
1729,170033.9515141637
1730,164776.84965134168
1731,124959.95393477574
1732,138477.5428501919
1733,122635.96043713091
1734,124608.87887732788
1735,127541.75056587585
1736,112478.26022569416
1737,356654.48273693427
1738,215341.92129944335
1739,271885.77256686473
1740,238446.79221789833
1741,201021.17957206361
1742,172268.02076517703
1743,177034.57109407042
1744,306379.9327455394
1745,225744.67257625377
1746,205560.70521254328
1747,217652.29834221775
1748,231476.2703371575
1749,150841.16031700387
1750,138545.0544489299
1751,234647.60222311347
1752,118497.22848528074
1753,135847.47824950388
1754,204432.86775503328
1755,165704.49766606963
1756,136268.60021493773
1757,124710.85870937759
1758,150534.4031969681
1759,162513.99364255887
1760,170711.7572827358
1761,154834.8724030158
1762,172339.08293064742
1763,172522.23132111086
1764,111346.65954049525
1765,160808.7735571147
1766,171365.4031472505
1767,208762.33692010955
1768,157765.54723305858
1769,169980.98313513648
1770,152716.4555831695
1771,125102.45582251926
1772,150991.31679922764
1773,139707.86650161506
1774,124101.49201031926
1775,144618.38645989
1776,123416.12661002656
1777,113741.82633232862
1778,145293.89451150675
1779,120842.1762794565
1780,174224.06614527138
1781,127141.39840332084
1782,97371.21677367376
1783,139040.2073006587
1784,113847.14909751203
1785,131086.02327667258
1786,144517.4078250159
1787,140971.10236768587
1788,41725.71260360319
1789,104150.24152809984
1790,82268.5373240896
1791,172002.96902009816
1792,158581.34609180377
1793,133676.36871222503
1794,154522.31280900116
1795,127573.65838212347
1796,128119.34534479277
1797,114255.5078479799
1798,114007.99949079464
1799,119492.0076660584
1800,149605.42999193422
1801,136647.79517153488
1802,142542.45712353318
1803,141619.69307280472
1804,137924.74733923166
1805,133074.4801091422
1806,115634.31985922236
1807,122765.47932231388
1808,129034.64248422119
1809,121719.65230494388
1810,150315.2306814963
1811,87423.02433117872
1812,101060.18522435409
1813,131763.63996601125
1814,104578.71780134058
1815,51045.33500480975
1816,106191.1403251893
1817,114073.72322052465
1818,158943.24022541143
1819,117175.34616559712
1820,18950.456656939554
1821,110932.90787839454
1822,148649.80851061663
1823,29245.803918415444
1824,145407.19443049363
1825,129756.47935756811
1826,106408.817885868
1827,109684.34023961882
1828,145306.54366121412
1829,117564.63196889822
1830,148700.7378621095
1831,171380.29875934578
1832,53362.875174631525
1833,149960.81678896843
1834,117640.60199345068
1835,127862.96375038216
1836,125479.89737015705
1837,86887.11315135189
1838,126401.96369613598
1839,87561.89177627697
1840,167082.6030723731
1841,149651.27512161303
1842,69227.88679665545
1843,157786.55494692462
1844,141453.35688929236
1845,137411.50053324012
1846,150021.66363350637
1847,163646.25053065363
1848,46468.79152312389
1849,116072.56389843777
1850,119096.16028775409
1851,152827.395829712
1852,116931.47449558497
1853,132765.65721854276
1854,166564.55488485066
1855,133973.05154635714
1856,210464.93397912369
1857,148209.36682867358
1858,140733.1678148706
1859,117559.6869481113
1860,157489.36870879272
1861,118160.26204515038
1862,307801.3531997585
1863,305759.7183931202
1864,306945.7509168987
1865,341599.3854748712
1866,346340.37064325943
1867,236671.65525969872
1868,316443.53866373136
1869,203469.2074341361
1870,220322.64602761765
1871,255964.67600606164
1872,168921.43343327584
1873,225341.46486709217
1874,141596.74058070115
1875,199654.23281854193
1876,204336.32105885746
1877,215147.72341173858
1878,206507.09333888668
1879,134059.90758046828
1880,140114.77502639868
1881,228596.65222142905
1882,235361.61071271723
1883,190738.85584032518
1884,208929.35489251712
1885,234265.82041970428
1886,312250.02723302605
1887,207551.3833993854
1888,265202.65715493844
1889,162861.5340186299
1890,129877.15289814552
1891,138583.86060164997
1892,102720.18081697877
1893,129078.0184777874
1894,119774.44011527355
1895,136558.72625678085
1896,122065.07544973952
1897,122838.58322177615
1898,111353.91338586676
1899,156732.59581198834
1900,160086.02542763425
1901,175735.7985888546
1902,138482.71121640955
1903,223081.98890167652
1904,152225.53063329248
1905,195808.71008889526
1906,184719.67394271315
1907,211251.74958799628
1908,115121.41480953518
1909,131392.0084174928
1910,119250.31600222146
1911,233198.19383722814
1912,299619.5032139971
1913,149408.38159986076
1914,52866.283690101474
1915,315401.6079808597
1916,71682.00064922785
1917,253360.56584430294
1918,140597.02937601396
1919,163641.29692139427
1920,137211.36245613778
1921,450689.376972478
1922,327988.363973179
1923,217858.34113666727
1924,210750.7687811945
1925,209969.66309389364
1926,393859.1622200832
1927,131474.36929250526
1928,164962.36512130158
1929,128962.02181062051
1930,130671.09659665263
1931,135238.7712328302
1932,129825.6674530637
1933,182484.33737458652
1934,182087.0534567082
1935,181285.09842873784
1936,189386.72013307706
1937,186142.02065861833
1938,179046.1705335248
1939,237153.91782084876
1940,171333.25225888475
1941,174754.79354820703
1942,187401.55734798108
1943,198643.22641570022
1944,348738.1618390921
1945,399912.4999933649
1946,143449.41997568597
1947,362085.7365807961
1948,196104.98222944018
1949,244830.4691100936
1950,177929.1958338028
1951,253771.28282381888
1952,219908.4460687898
1953,173312.3753716546
1954,194347.3189703536
1955,133874.09260588652
1956,293898.12457276246
1957,159689.02114547082
1958,282750.9525284944
1959,138892.6767841016
1960,107869.46329951889
1961,117086.21361973078
1962,95447.62863680786
1963,109199.53935440835
1964,113616.31016293423
1965,142760.93144469702
1966,134266.47649967423
1967,298895.7285186483
1968,429941.5698981741
1969,398897.72117807076
1970,456626.0265680084
1971,456508.72432108293
1972,394626.0257663442
1973,259808.40276789668
1974,334350.0043302736
1975,442922.14573735604
1976,259674.10333425485
1977,359719.34318564064
1978,404404.9884954622
1979,337850.7249112887
1980,194639.1808866084
1981,350900.3051145013
1982,240765.77407982826
1983,212215.68960934138
1984,157578.79739226462
1985,220609.52382865327
1986,214237.51735692378
1987,179055.0844252501
1988,178504.64034070523
1989,199009.69779591187
1990,217782.24153714193
1991,243678.63113412767
1992,218539.49343731074
1993,160469.71178876175
1994,237209.37653064786
1995,182068.23594620175
1996,238269.91888430167
1997,313929.1386131587
1998,367773.96837649716
1999,273657.06041462324
2000,311188.4261034344
2001,262404.3221133886
2002,241989.6975348762
2003,235605.37432990482
2004,276614.9289045718
2005,211245.90451964064
2006,224742.74080309126
2007,228717.76161605035
2008,233707.64101161086
2009,195140.15464301867
2010,185149.6410663747
2011,152876.82143700687
2012,179475.5749252703
2013,186703.3951863857
2014,183362.28436786932
2015,209068.38296587573
2016,199731.0874842795
2017,204193.78543435494
2018,124389.93367445534
2019,142259.28807198606
2020,110691.98013701338
2021,113933.377125903
2022,172941.4864857979
2023,140220.5018768982
2024,247233.3617978892
2025,360409.55642734224
2026,172310.72505643583
2027,155078.559172965
2028,150096.7988664619
2029,180260.56056663438
2030,273585.531580054
2031,234187.08356314755
2032,265137.25743020733
2033,259521.19196255755
2034,169049.5965814607
2035,219111.5717283983
2036,183990.94472140196
2037,186500.41036780862
2038,300987.9769639081
2039,234600.73227889475
2040,336328.50603881845
2041,291246.22773688
2042,202883.33898668297
2043,158651.50498561052
2044,185242.00632446806
2045,214283.90146653992
2046,140031.88420035882
2047,154804.8315673897
2048,138734.68115204974
2049,132992.28317235716
2050,170897.04289889027
2051,110599.38409103495
2052,132794.44892868694
2053,146254.6365852079
2054,81800.8079459425
2055,158964.84454629343
2056,140027.45356004275
2057,114865.85502198881
2058,231340.9008388868
2059,133809.13661542087
2060,171601.63397111834
2061,171943.43824659302
2062,132591.20407197927
2063,109128.95041822984
2064,147096.22523374963
2065,120576.94658320438
2066,168863.77404642553
2067,106623.3370651023
2068,81259.63561940678
2069,85250.30890594631
2070,115951.31973864844
2071,96279.82667260445
2072,115394.28428609611
2073,136488.88334216643
2074,183621.61823984105
2075,146568.8506386304
2076,135709.83980589756
2077,164583.04056256157
2078,136428.54812985088
2079,129423.36951271846
2080,114688.34661050663
2081,123413.79152270444
2082,133906.5789541633
2083,140847.65813109325
2084,112513.11511737944
2085,122625.39660041485
2086,148470.5828169243
2087,118304.9133288126
2088,92770.44477321678
2089,73119.32007630709
2090,130206.57707487812
2091,122539.49725275832
2092,130122.7240928575
2093,113881.37996957042
2094,107450.63209224732
2095,149176.4411252467
2096,83521.65990896036
2097,84805.98567427674
2098,143982.65244644662
2099,62335.09817875371
2100,85566.11050444927
2101,132017.78334786973
2102,125346.56164771013
2103,100474.33416739317
2104,122659.86202298992
2105,124018.08897211672
2106,70313.40660349271
2107,217654.82121636203
2108,116428.09843265564
2109,116358.58037393085
2110,121231.66839837581
2111,145599.62762970856
2112,140677.5484009912
2113,119140.95886107661
2114,99921.87770157408
2115,154691.6362923938
2116,114759.9406508721
2117,153821.1608353445
2118,125837.0833569142
2119,96300.60405265946
2120,111958.69179033648
2121,79806.4280108549
2122,109970.00077523562
2123,87537.06031572048
2124,176529.31953164304
2125,124170.4454562475
2126,145956.6641661724
2127,145664.95530411135
2128,122940.98232650859
2129,99075.62096326095
2130,158496.74269641237
2131,134395.68391175935
2132,117850.06501888241
2133,123061.45868333778
2134,127800.26747268128
2135,96536.69618259154
2136,67055.93936698698
2137,125802.45203095648
2138,136839.81505852996
2139,150826.0982717546
2140,142059.23465971116
2141,141634.93060905833
2142,126945.37068250656
2143,152562.9910862404
2144,115614.69040453709
2145,132607.08431166914
2146,184802.05545524057
2147,120825.1091003244
2148,133345.80743409635
2149,145138.18959177504
2150,218234.3080116633
2151,103301.98370322863
2152,178166.57229016753
2153,181204.55225588844
2154,113085.89079130958
2155,141354.476666946
2156,265695.96175149217
2157,218933.1773258634
2158,243650.5202813733
2159,202503.12130168165
2160,163297.79250320877
2161,240475.0009143628
2162,392198.257231806
2163,361428.34572376776
2164,238902.74009994077
2165,189223.35959379844
2166,146535.9487763635
2167,221591.72684961342
2168,209245.41347317857
2169,200570.68594269757
2170,226950.8972282242
2171,149616.7996354893
2172,141443.09697845197
2173,167692.00164788074
2174,220733.33262372052
2175,305085.7669077856
2176,320568.73173824715
2177,254724.94892292807
2178,202995.81858401166
2179,142947.03811161884
2180,217043.08891383183
2181,185405.27269374797
2182,220787.26520990042
2183,190490.89345116672
2184,127369.7035379355
2185,119825.33184676214
2186,145013.07516182205
2187,148569.17904984756
2188,150161.93597376786
2189,221117.73351159444
2190,81404.13393297208
2191,76887.26074359586
2192,96494.66277594345
2193,106231.60389710843
2194,107251.2328217244
2195,111923.14224961099
2196,111594.07727618192
2197,118573.24028804897
2198,174261.9644334228
2199,168092.45611896666
2200,148755.1715852515
2201,129597.99803038793
2202,221552.32537002667
2203,155440.85995002475
2204,181889.0393462657
2205,115212.06707938868
2206,148092.9071461056
2207,217145.73419061286
2208,264290.84962329746
2209,229335.6344159921
2210,125279.17502713655
2211,118691.69950396103
2212,120787.6598871973
2213,107724.77916341527
2214,126631.46785575629
2215,103995.43509571429
2216,147132.78391442046
2217,94942.7259087427
2218,46773.545234738776
2219,53558.87934696633
2220,55784.00152420142
2221,318091.17786624184
2222,259709.78500198782
2223,292231.30694059836
2224,211642.00825131545
2225,127069.67585255498
2226,184789.71310721652
2227,195470.8280873264
2228,258766.34030179516
2229,250451.8139872025
2230,166198.67948214864
2231,213283.78693848662
2232,189463.36783648125
2233,156126.5501723298
2234,240379.2232401639
2235,236398.44708332515
2236,274186.267794456
2237,350694.50896777376
2238,201324.82274870694
2239,130236.11056046373
2240,160215.79729116455
2241,157452.37702862505
2242,122330.60369365074
2243,126363.72653654832
2244,100606.79882150493
2245,98112.33945580866
2246,141074.19145030138
2247,101452.192412623
2248,127365.19419221982
2249,125427.63700621606
2250,129594.76356452469
2251,121911.94390509608
2252,167290.81145629787
2253,157894.655387082
2254,184067.44539636464
2255,190631.31032518696
2256,185928.2150062616
2257,204074.66982005234
2258,167681.33054655456
2259,174292.08770104803
2260,166338.35715697907
2261,190445.8195584891
2262,218418.07546381003
2263,350807.15876964736
2264,420956.7055774041
2265,163753.80951549596
2266,340557.36417348176
2267,375763.0332910206
2268,388602.16830300144
2269,151765.88296052493
2270,190451.88521594353
2271,212831.4606965706
2272,178892.40243189482
2273,158204.37137065345
2274,178954.6675718327
2275,183501.94998568992
2276,179796.01810322618
2277,194643.11810762773
2278,146960.30262556448
2279,132362.7492008176
2280,122174.93263742782
2281,171058.70337184955
2282,187035.97077971284
2283,100684.48869015204
2284,111525.31103736557
2285,140072.90915776894
2286,118956.33443259547
2287,347495.3937079312
2288,272580.1218453839
2289,412112.8819823316
2290,460063.0783049314
2291,325125.43142004334
2292,417518.06051009975
2293,465578.36313658615
2294,452073.27154871507
2295,436518.8610934034
2296,263553.9669785223
2297,314951.20770266047
2298,314867.81375453813
2299,401717.30005612527
2300,362080.3743260598
2301,277648.5867650921
2302,236201.40972106237
2303,248030.8249938493
2304,235130.8448523909
2305,197175.43330186026
2306,188806.1470743493
2307,192046.98124186535
2308,214266.08084469475
2309,276490.280367205
2310,226302.55560280062
2311,195924.823590816
2312,176638.93878840446
2313,175804.00129923265
2314,171406.21635598637
2315,180636.86187263738
2316,190064.45904041926
2317,180648.94638237095
2318,177682.77629616376
2319,176342.653303922
2320,185595.31771902426
2321,247410.31714044698
2322,163586.61970939598
2323,175382.28294105188
2324,165226.11080558234
2325,207490.8889453724
2326,162492.41149834922
2327,216879.9476310061
2328,228114.58670621668
2329,186871.14894602617
2330,174996.30864017806
2331,352100.7522744948
2332,396029.0890359946
2333,314686.1598617803
2334,263991.96149052447
2335,263558.57473614684
2336,329449.19518431
2337,216784.06719338652
2338,273028.42304420174
2339,221822.47996373306
2340,409139.44096455234
2341,205754.86283184934
2342,229021.95401923213
2343,219073.82908076703
2344,241136.42154051925
2345,229714.2847620515
2346,215054.62674474844
2347,207557.9101864393
2348,233922.6301939801
2349,185281.36835923383
2350,299841.21646692493
2351,241763.2636957828
2352,237705.9773511038
2353,245238.2043720738
2354,141510.3711642006
2355,158612.20281575964
2356,154103.11765066543
2357,192822.0882258521
2358,190393.26439287595
2359,123033.79048237194
2360,114665.02867669295
2361,137713.88951047987
2362,268083.15606001846
2363,143691.79575334743
2364,170458.37117463115
2365,224849.50079042336
2366,191611.1925377213
2367,220986.77806629596
2368,228002.77464362865
2369,205278.0463767071
2370,175293.27715714317
2371,173772.6226061294
2372,185422.3930458984
2373,287230.64983802696
2374,338650.63311854884
2375,254069.56666050342
2376,292895.27964645956
2377,347565.4726403131
2378,143080.21846050204
2379,204617.78896162708
2380,141388.95918515255
2381,161942.53781688874
2382,191653.78270568437
2383,193214.7983981494
2384,248064.45216218897
2385,158297.12547016962
2386,132888.8257270303
2387,141349.70948700208
2388,104365.40023256512
2389,123168.62512014827
2390,157714.2753992947
2391,134779.121524761
2392,114805.06012427103
2393,162621.07625256854
2394,144923.96873089086
2395,212961.61108662395
2396,140598.0412256641
2397,200138.84466616425
2398,129397.22946415245
2399,47645.5143083994
2400,49521.62976575307
2401,104194.11522232082
2402,139617.60838392976
2403,135713.59074377432
2404,148323.6881693637
2405,163812.5712673642
2406,144190.80335471462
2407,118787.17755546777
2408,139983.7440238703
2409,112311.10407726446
2410,157993.64683722498
2411,120155.13697932712
2412,151400.19535453018
2413,132833.90134408037
2414,143982.94982700216
2415,136750.53117786453
2416,130107.91784127559
2417,131437.6532515396
2418,130269.66669087017
2419,121876.57322365901
2420,123596.29908534094
2421,143484.50819746213
2422,115285.7440182715
2423,123919.60722536428
2424,150395.23154791474
2425,186534.98464801
2426,133833.36216547468
2427,143038.3911567274
2428,170990.9735319327
2429,117620.87231054092
2430,135150.69927338924
2431,113800.69345031757
2432,138289.19245541422
2433,144252.14205896072
2434,143435.7495303758
2435,154991.9485561077
2436,105212.11692468397
2437,111539.56457962267
2438,131612.3339971202
2439,105916.58667732403
2440,120385.59173333053
2441,86133.281003095
2442,97808.35544023768
2443,121551.90531896296
2444,123772.22251595822
2445,85088.08170387817
2446,129948.9881772416
2447,183762.45174741957
2448,139952.29401978097
2449,100736.2467445313
2450,139872.26675487802
2451,123975.48558808114
2452,211933.4855722511
2453,88852.29802533558
2454,134857.0030702886
2455,120384.94162289666
2456,143156.73809261873
2457,138327.28953064687
2458,123547.22301962166
2459,107561.47157753434
2460,138788.40478143716
2461,121949.22038872805
2462,137913.47370860717
2463,128621.56124207615
2464,181979.01204233262
2465,131263.37355295656
2466,104558.3882979327
2467,138239.99254984225
2468,78498.89796940309
2469,74561.30316000078
2470,167515.5501566781
2471,221027.16850240264
2472,153953.9405858474
2473,129184.15584984982
2474,88216.23632677244
2475,223072.18736958224
2476,122930.45008855796
2477,130450.22167814997
2478,157909.04653624786
2479,104808.21321559743
2480,160488.19863931104
2481,122658.89538152808
2482,121375.78468047697
2483,107300.00257689983
2484,124680.38851374736
2485,126218.85006371836
2486,162388.7646867555
2487,193868.64660438578
2488,161154.71926858777
2489,154722.5143683428
2490,161853.8456479198
2491,90180.10595264609
2492,176861.43235736195
2493,151999.41120007157
2494,135218.1676113062
2495,82318.64157253919
2496,234865.10072284608
2497,142504.20275814555
2498,109119.92119297228
2499,99151.9457144066
2500,133336.10314933895
2501,144065.04864729533
2502,159343.99424753193
2503,95503.74119157012
2504,169005.12349376755
2505,229533.70981616137
2506,257326.4608930753
2507,309424.25956948893
2508,258373.79400317406
2509,210078.86184683727
2510,211686.09078948045
2511,167891.05750555597
2512,204671.14318339838
2513,204531.88438572077
2514,265117.0218476783
2515,148788.5849886994
2516,170957.1315947756
2517,140312.9860409043
2518,143336.05067618118
2519,224256.15592226054
2520,203263.73500624386
2521,181070.75046816687
2522,236246.2883563814
2523,115242.0043783736
2524,134958.56927555395
2525,145548.35482497863
2526,138276.27142079524
2527,103628.55941558306
2528,126574.34103302202
2529,130542.13023768342
2530,120081.5572747993
2531,250011.99038224667
2532,223027.3806313443
2533,200130.15247985543
2534,213224.96536899963
2535,316629.6057061894
2536,232719.9449292828
2537,227403.4277538263
2538,181627.65709719714
2539,174269.45498960253
2540,172907.02201488617
2541,177200.9908222188
2542,165316.11978517435
2543,128169.07356060605
2544,131639.88973316498
2545,131560.650615267
2546,116927.06854871468
2547,135671.93968908995
2548,149654.4094381308
2549,160260.7467499222
2550,290557.65772630175
2551,135750.97496147561
2552,128230.12995504291
2553,68120.11316647958
2554,103885.66682885069
2555,123377.81212753514
2556,106489.71118029808
2557,113226.47499252764
2558,179813.75089780492
2559,138075.38347627147
2560,146089.37393436983
2561,148319.11822277555
2562,150247.54754580036
2563,159585.60172801148
2564,209626.9439729277
2565,155160.2371280163
2566,158586.74298819955
2567,142253.11846196427
2568,202484.3550315153
2569,206706.41955429752
2570,124350.70772407055
2571,202372.73832328172
2572,161446.19351421722
2573,210511.32032444133
2574,279353.1169871804
2575,133415.5851034611
2576,125148.36965606501
2577,155528.85080881737
2578,79942.18095463436
2579,51394.86656580628
2580,109756.81920295645
2581,118028.61354444582
2582,104052.81626211107
2583,257470.0089529057
2584,159729.7278294738
2585,179311.96676758496
2586,211021.3273017214
2587,197328.2449916718
2588,137458.65249155313
2589,153847.54763413555
2590,210214.24193806178
2591,193781.63671301797
2592,205115.01912003325
2593,240244.43089944537
2594,169771.90833792384
2595,196508.4730990785
2596,309775.38322102
2597,187840.18816227387
2598,286661.8067422124
2599,321284.26296825963
2600,180420.7453761195
2601,159256.23087929803
2602,77055.89161396376
2603,93963.78672452997
2604,76672.11007797792
2605,61644.515882543645
2606,146433.17846526022
2607,193717.78147173685
2608,186547.53212675083
2609,167685.26956030854
2610,109160.33934993633
2611,140316.61625642932
2612,154565.90423563073
2613,127976.97580332065
2614,121213.03884543848
2615,149737.6003620612
2616,143105.70278675944
2617,179066.07053937583
2618,229440.90457780843
2619,189758.70480123503
2620,186771.32298954288
2621,181852.19109502088
2622,181206.05629069117
2623,255968.4751758727
2624,308275.40552870446
2625,365263.10697900143
2626,173188.3620567982
2627,167908.82615673397
2628,459056.7418259878
2629,565444.417308319
2630,396957.3636324507
2631,478397.04727506795
2632,431102.14376739005
2633,359999.01663725707
2634,394371.68232976337
2635,159296.67578286183
2636,169207.51972436893
2637,173516.79640388058
2638,273995.64371003147
2639,188882.64034155884
2640,157056.94002808855
2641,96718.23791200368
2642,185685.52617684775
2643,99635.55137022636
2644,122667.43824309156
2645,102631.07164351892
2646,92685.38272220558
2647,96986.87244233137
2648,148576.11591759775
2649,148397.92547261217
2650,137511.80479814403
2651,141817.8771243178
2652,418444.19220575574
2653,236145.4912678346
2654,249016.4493106397
2655,398771.4982499824
2656,311608.4549504025
2657,337116.8960266274
2658,283926.31430574256
2659,324815.4544411965
2660,357099.2240896192
2661,377773.0807126456
2662,360198.9564881773
2663,268817.2819331848
2664,257063.4695679352
2665,332341.29056871193
2666,292839.02558442974
2667,166538.13649876358
2668,176892.66415774115
2669,173254.5963492707
2670,281652.97238270467
2671,187463.6789909513
2672,189427.6282017071
2673,218960.07052486212
2674,221685.6196068999
2675,176333.76399767032
2676,183541.5103679955
2677,198525.81406449754
2678,256483.5055787187
2679,273640.9714638893
2680,288012.0226010369
2681,424334.12687367527
2682,353059.90843092895
2683,557142.5514675028
2684,321388.9848995882
2685,372568.0422136438
2686,246765.57129671884
2687,342635.17938059516
2688,209863.5859308666
2689,207791.9536711101
2690,490187.0885444009
2691,196913.22427245195
2692,141402.19334694112
2693,185962.41081864937
2694,145971.4417877574
2695,187468.03274201456
2696,182494.35363807168
2697,187078.82403800078
2698,207500.09154761987
2699,173088.8697053256
2700,151682.51820488553
2701,125283.62399348934
2702,103647.65852686108
2703,115278.83221787585
2704,145202.35722009852
2705,122374.20149995334
2706,113218.4038871302
2707,127167.23085701009
2708,133259.89395537725
2709,107716.76199496358
2710,117081.85363742184
2711,304447.9796585274
2712,400472.9842765554
2713,155530.82939080917
2714,147720.42787919194
2715,167416.01488796435
2716,141245.2134236999
2717,181602.2086168057
2718,224161.06694927733
2719,153251.6268452402
2720,174808.71225969956
2721,139569.05372427672
2722,171197.3898627152
2723,148281.6415733599
2724,128708.52523570054
2725,134866.11494249137
2726,150769.326927581
2727,176409.27673675117
2728,166110.80319174382
2729,153754.4465106215
2730,148433.81370698632
2731,134428.40679721624
2732,121216.2902757641
2733,159117.53073672004
2734,143731.74372058117
